DSS File:	M:\General\DonJ\backwater\Fish\LatestYBW2.dss
Stage Elevatopn Path:	/BIG SUNFLOWER/ANGUILLA/ELEV/01MAR1949/1DAY/BSMREC/
Stage Area Path:	/BIG SUNFLOWER/ANGUILLA/ELEV-AREA//STAGE AREA CURVE/2YR_PRO/
Time Window:	3/1 - 6/30
Duration: 8 Days
Min Spawning Depth: 1 Feet
Max Rearing Depth: 10 Feet
Min Rearing Depth: 0 Feet
Max Rearing Depth: 2 Feet
Count Orphaned Areas: false
Count Deep Areas true

Year	Stage	Total	Restricted	Spawning
		Rearing	Rearing
3/20/1966	74.1	413.0	202.1	277.7
3/21/1966	74.0	406.8	202.0	267.6
3/22/1966	73.9	399.8	202.1	267.6
3/23/1966	73.9	399.8	202.1	257.5
3/24/1966	73.9	396.4	202.1	257.5
3/25/1966	73.8	388.8	202.2	257.5
3/26/1966	73.7	378.7	202.3	247.4
3/27/1966	73.7	378.7	202.3	247.4
3/28/1966	73.6	368.6	202.4	247.4
3/29/1966	73.6	368.6	202.4	247.4
3/30/1966	73.5	358.5	202.5	247.4
3/31/1966	73.5	358.5	202.5	247.4
4/1/1966	73.5	358.5	202.5	247.4
4/2/1966	73.4	348.4	202.6	247.4
4/3/1966	73.4	348.4	202.6	237.3
4/4/1966	73.5	358.5	202.5	237.3
4/5/1966	73.5	358.5	202.5	237.3
4/6/1966	73.4	348.4	202.6	237.3
4/7/1966	73.4	348.4	202.6	237.3
4/8/1966	73.4	348.4	202.6	237.3
4/9/1966	73.4	348.4	202.6	237.3
4/10/1966	73.3	338.3	202.7	237.3
4/11/1966	73.3	338.3	202.7	237.3
4/12/1966	73.3	338.3	202.7	237.3
4/13/1966	73.3	338.3	202.7	237.3
4/14/1966	73.3	338.3	202.7	237.3
4/15/1966	73.3	338.3	202.7	237.3
4/16/1966	73.3	338.3	202.7	237.3
4/17/1966	73.3	338.3	202.7	237.3
4/18/1966	73.3	338.3	202.7	237.3
4/19/1966	73.3	338.3	202.7	237.3
4/20/1966	73.3	338.3	202.7	237.3
4/21/1966	75.8	583.1	203.0	481.9
4/22/1966	81.6	1,173.9	203.0	743.5
4/23/1966	82.3	1,244.7	202.7	672.3
4/24/1966	81.6	1,175.9	203.0	741.5
4/25/1966	80.7	1,081.7	202.7	836.0
4/26/1966	80.7	1,081.9	202.7	835.8
4/27/1966	81.5	1,165.2	203.0	752.3
4/28/1966	80.9	1,105.5	202.9	812.5
4/29/1966	79.9	1,005.0	202.1	904.0
4/30/1966	81.0	1,115.4	203.0	912.0
5/1/1966	81.0	1,117.8	203.0	912.0
5/2/1966	81.7	1,190.3	203.0	912.0
5/3/1966	83.9	1,412.5	202.9	912.0
5/4/1966	84.9	1,513.9	203.0	850.8
5/5/1966	85.1	1,531.9	202.9	832.8
5/6/1966	84.9	1,506.0	203.0	858.8
5/7/1966	84.5	1,474.1	203.0	891.1
5/8/1966	84.3	1,453.3	203.0	912.0
5/9/1966	84.9	1,507.9	203.0	912.0
5/10/1966	85.1	1,533.1	202.9	912.0
5/11/1966	85.3	1,553.3	202.7	912.0
5/12/1966	85.5	1,572.5	202.5	912.0
5/13/1966	85.7	1,592.7	202.3	912.0
5/14/1966	85.9	1,612.9	202.1	912.0
5/15/1966	86.1	1,627.1	202.1	907.0
5/16/1966	86.2	1,644.5	202.2	851.4
5/17/1966	86.4	1,662.8	202.4	790.8
5/18/1966	86.6	1,683.2	202.6	705.5
5/19/1966	86.7	1,690.4	202.7	651.5
5/20/1966	86.6	1,684.2	202.6	636.3
5/21/1966	86.3	1,656.7	202.3	623.2
5/22/1966	86.0	1,622.0	202.0	598.9
5/23/1966	85.6	1,583.6	202.4	571.6
5/24/1966	85.2	1,541.2	202.8	545.0
5/25/1966	84.6	1,476.6	203.0	470.1
5/26/1966	84.1	1,430.1	203.0	346.8
5/27/1966	83.9	1,408.8	202.9	267.6
5/28/1966	83.5	1,368.0	202.5	154.8
5/29/1966	82.9	1,308.9	202.1	85.5
5/30/1966	82.3	1,243.3	202.7	96.8
5/31/1966	81.6	1,174.6	203.0	142.7
6/1/1966	80.2	1,034.4	202.2	266.6
6/2/1966	78.5	864.5	203.0	287.8
6/3/1966	77.5	764.1	202.5	287.8
6/4/1966	76.0	610.3	203.0	287.8
6/5/1966	74.8	483.1	202.8	277.7
6/6/1966	74.2	428.3	202.2	267.6
6/7/1966	74.0	404.9	202.0	267.6
6/8/1966	73.8	388.8	202.2	267.6
6/9/1966	73.9	396.4	202.1	267.6
6/10/1966	73.9	399.8	202.1	267.6
6/11/1966	73.9	396.4	202.1	267.6
6/12/1966	73.7	378.7	202.3	267.6
6/13/1966	73.6	368.6	202.4	267.6
6/14/1966	73.6	368.6	202.4	267.6
6/15/1966	73.8	388.8	202.2	287.8
6/16/1966	74.1	418.5	202.1	267.6
6/17/1966	74.2	426.1	202.2	267.6
6/18/1966	74.2	422.3	202.2	257.5
6/19/1966	74.1	414.8	202.1	247.4
6/20/1966	74.0	403.5	202.0	247.4
6/21/1966	73.9	396.4	202.1	237.3
6/22/1966	73.8	388.8	202.2	237.3
6/23/1966	73.6	368.6	202.4	237.3
6/24/1966	73.6	368.6		
6/25/1966	73.5	358.5		
6/26/1966	73.4	348.4		
6/27/1966	73.4	348.4		
6/28/1966	73.3	338.3		
6/29/1966	73.3	338.3		
6/30/1966	73.4	348.4		
3/1/1967	77.5	764.9	202.5	326.3
3/2/1967	76.6	670.1	202.4	326.3
3/3/1967	75.8	584.7	203.0	326.3
3/4/1967	75.2	523.8	203.0	326.3
3/5/1967	74.6	463.1	202.6	326.3
3/6/1967	74.3	434.2	202.3	326.3
3/7/1967	74.2	427.6	202.2	326.3
3/8/1967	74.2	430.2	202.2	328.9
3/9/1967	74.4	450.4	202.4	340.4
3/10/1967	75.0	511.4	203.0	340.4
3/11/1967	75.4	548.3	203.0	340.4
3/12/1967	75.4	548.6	203.0	340.4
3/13/1967	75.2	524.8	203.0	340.4
3/14/1967	74.7	477.3	202.7	340.4
3/15/1967	74.4	441.8	202.4	340.4
3/16/1967	74.5	458.5	202.5	357.0
3/17/1967	75.7	577.7	203.0	476.4
3/18/1967	76.8	686.8	202.2	585.8
3/19/1967	77.4	747.8	202.4	646.4
3/20/1967	78.2	835.2	203.0	733.5
3/21/1967	78.6	868.6	203.0	767.1
3/22/1967	79.0	908.0	203.0	806.9
3/23/1967	79.3	941.3	202.7	840.3
3/24/1967	79.8	993.8	202.2	892.8
3/25/1967	79.9	1,002.9	202.1	901.9
3/26/1967	80.0	1,012.9	202.0	911.9
3/27/1967	80.2	1,035.4	202.2	912.0
3/28/1967	80.4	1,049.7	202.4	838.3
3/29/1967	80.5	1,068.1	202.5	692.2
3/30/1967	80.7	1,082.4	202.7	584.8
3/31/1967	80.7	1,085.4	202.7	494.9
4/1/1967	81.0	1,113.0	203.0	350.9
4/2/1967	80.8	1,090.5	202.8	271.7
4/3/1967	80.4	1,055.8	202.4	245.4
4/4/1967	79.6	975.6	202.4	257.5
4/5/1967	78.4	848.4	203.0	247.4
4/6/1967	77.4	754.9	202.4	237.3
4/7/1967	76.6	667.6	202.4	237.3
4/8/1967	75.4	551.4	203.0	237.3
4/9/1967	74.4	449.9	202.4	237.3
4/10/1967	73.8	388.8	202.2	237.3
4/11/1967	73.5	358.5	202.5	237.3
4/12/1967	73.4	348.4	202.6	237.3
4/13/1967	73.3	338.3	202.7	237.3
4/14/1967	74.9	494.6	202.9	392.7
4/15/1967	79.6	968.9	202.4	375.7
4/16/1967	80.5	1,061.9	202.5	311.0
4/17/1967	80.3	1,039.6	202.3	322.1
4/18/1967	79.5	960.0	202.5	348.4
4/19/1967	78.5	856.7	203.0	348.4
4/20/1967	77.1	717.6	202.1	348.4
4/21/1967	75.5	557.3	203.0	348.4
4/22/1967	74.7	477.4	202.7	348.4
4/23/1967	74.5	461.0	202.5	348.4
4/24/1967	74.4	449.9	202.4	348.4
4/25/1967	74.9	495.0	202.9	393.1
4/26/1967	75.5	553.2	203.0	451.6
4/27/1967	76.2	631.3	202.8	530.3
4/28/1967	76.3	643.2	202.7	542.2
4/29/1967	76.4	644.8	202.6	543.8
4/30/1967	76.4	647.9	202.6	546.9
5/1/1967	76.6	670.6	202.4	569.6
5/2/1967	78.5	856.9	203.0	755.3
5/3/1967	79.4	955.0	202.6	854.0
5/4/1967	80.4	1,054.3	202.4	912.0
5/5/1967	82.4	1,256.7	202.6	912.0
5/6/1967	83.5	1,372.7	202.5	912.0
5/7/1967	84.5	1,473.4	203.0	738.2
5/8/1967	85.2	1,536.3	202.8	616.4
5/9/1967	85.5	1,566.0	202.5	570.3
5/10/1967	85.5	1,566.1	202.5	502.2
5/11/1967	85.1	1,527.6	202.9	481.9
5/12/1967	84.6	1,478.9	203.0	531.0
5/13/1967	83.8	1,398.7	202.8	611.7
5/14/1967	82.8	1,299.1	202.2	710.4
5/15/1967	82.2	1,240.7	202.8	768.9
5/16/1967	82.1	1,224.3	202.9	785.2
5/17/1967	81.4	1,156.9	203.0	853.2
5/18/1967	80.8	1,098.4	202.8	912.0
5/19/1967	81.2	1,135.2	203.0	912.0
5/20/1967	82.1	1,228.1	202.9	912.0
5/21/1967	83.1	1,325.2	202.1	912.0
5/22/1967	85.3	1,548.6	202.7	912.0
5/23/1967	88.5	1,921.0	246.2	770.0
5/24/1967	89.1	2,056.5	319.6	689.1
5/25/1967	88.9	1,988.5	276.3	690.4
5/26/1967	88.0	1,821.4	203.0	758.1
5/27/1967	87.4	1,765.8	203.0	763.8
5/28/1967	87.3	1,750.3	203.0	700.6
5/29/1967	87.2	1,747.2	203.0	521.9
5/30/1967	87.1	1,736.1	203.0	328.5
5/31/1967	86.9	1,716.9	202.9	227.2
6/1/1967	86.7	1,693.4	202.7	145.4
6/2/1967	86.5	1,667.9	202.5	0.0
6/3/1967	86.0	1,617.0	202.0	0.0
6/4/1967	85.2	1,538.2	202.8	0.0
6/5/1967	83.4	1,356.8	202.4	0.0
6/6/1967	81.4	1,152.4	203.0	165.4
6/7/1967	80.2	1,031.3	202.2	277.9
6/8/1967	79.1	926.1	202.9	287.8
6/9/1967	77.4	744.8	202.4	227.2
6/10/1967	75.5	559.7	203.0	203.0
6/11/1967	74.3	433.0	202.3	203.0
6/12/1967	74.1	415.7	202.1	203.0
6/13/1967	74.0	405.2	202.0	203.0
6/14/1967	73.9	397.0	202.1	203.0
6/15/1967	73.8	388.8	202.2	203.0
6/16/1967	73.2	328.2	202.8	203.0
6/17/1967	73.0	304.0	203.0	203.0
6/18/1967	73.0	304.0	203.0	203.0
6/19/1967	73.0	304.0	203.0	203.0
6/20/1967	73.0	304.0	203.0	203.0
6/21/1967	73.0	304.0	203.0	203.0
6/22/1967	73.0	304.0	203.0	203.0
6/23/1967	73.2	328.2	202.8	227.2
6/24/1967	73.3	338.3		
6/25/1967	73.3	338.3		
6/26/1967	73.3	338.3		
6/27/1967	73.3	338.3		
6/28/1967	73.3	338.3		
6/29/1967	73.3	338.3		
6/30/1967	73.3	338.3		
3/1/1968	74.2	429.8	202.2	295.4
3/2/1968	74.4	450.4	202.4	287.8
3/3/1968	74.3	438.4	202.3	287.8
3/4/1968	74.2	424.2	202.2	287.8
3/5/1968	74.1	413.6	202.1	287.8
3/6/1968	74.0	406.7	202.0	287.8
3/7/1968	74.0	403.4	202.0	287.8
3/8/1968	73.9	396.4	202.1	287.8
3/9/1968	73.8	388.8	202.2	287.8
3/10/1968	73.8	388.8	202.2	287.8
3/11/1968	73.8	388.8	202.2	287.8
3/12/1968	80.6	1,070.7	202.6	912.0
3/13/1968	86.3	1,649.8	202.3	566.5
3/14/1968	87.8	1,802.7	203.0	309.3
3/15/1968	87.9	1,813.0	203.0	298.9
3/16/1968	87.3	1,751.2	203.0	361.3
3/17/1968	86.4	1,659.8	202.4	452.4
3/18/1968	85.3	1,553.7	202.7	558.1
3/19/1968	84.2	1,434.5	203.0	678.2
3/20/1968	82.9	1,304.0	202.1	807.8
3/21/1968	81.8	1,200.0	203.0	912.0
3/22/1968	83.4	1,362.7	202.4	912.0
3/23/1968	87.8	1,799.4	203.0	912.0
3/24/1968	90.4	2,556.4	666.3	705.4
3/25/1968	91.3	3,164.2	1,036.0	558.8
3/26/1968	91.4	3,209.0	1,060.0	492.6
3/27/1968	91.2	3,032.1	965.1	516.1
3/28/1968	90.7	2,723.5	776.9	567.0
3/29/1968	89.9	2,333.4	517.3	642.8
3/30/1968	89.1	2,035.4	304.6	728.1
3/31/1968	88.3	1,882.3	229.0	804.9
4/1/1968	87.9	1,809.3	203.0	851.8
4/2/1968	87.3	1,749.7	203.0	912.0
4/3/1968	87.8	1,799.4	203.0	887.0
4/4/1968	87.5	1,774.7	203.0	912.0
4/5/1968	89.7	2,261.4	465.9	961.0
4/6/1968	90.0	2,370.2	543.1	930.8
4/7/1968	89.7	2,241.0	451.4	966.8
4/8/1968	89.8	2,276.6	476.7	975.1
4/9/1968	94.4	6,530.3	2,478.4	2,835.5
4/10/1968	95.4	8,306.6	3,082.3	2,253.0
4/11/1968	95.5	8,508.5	3,147.2	1,766.1
4/12/1968	95.4	8,197.3	3,047.2	1,348.4
4/13/1968	94.9	7,367.1	2,776.4	1,100.5
4/14/1968	94.5	6,652.3	2,521.8	825.6
4/15/1968	94.0	5,935.3	2,266.5	711.5
4/16/1968	93.6	5,459.8	2,077.3	569.2
4/17/1968	93.2	4,857.7	1,837.4	502.7
4/18/1968	92.6	4,239.8	1,566.6	470.4
4/19/1968	92.0	3,668.8	1,306.3	417.8
4/20/1968	91.5	3,257.3	1,085.9	348.4
4/21/1968	90.8	2,797.8	826.1	318.1
4/22/1968	90.3	2,550.2	662.2	364.5
4/23/1968	89.7	2,250.2	457.9	431.7
4/24/1968	89.1	2,029.4	300.3	494.9
4/25/1968	88.2	1,862.9	220.3	580.7
4/26/1968	87.1	1,736.0	203.0	690.9
4/27/1968	85.9	1,611.2	202.1	814.9
4/28/1968	84.9	1,514.1	203.0	852.8
4/29/1968	85.7	1,586.0	202.3	630.5
4/30/1968	88.1	1,850.5	214.8	240.5
5/1/1968	88.7	1,959.8	263.5	51.4
5/2/1968	88.1	1,842.1	211.0	4.2
5/3/1968	87.1	1,729.2	203.0	109.9
5/4/1968	85.8	1,602.2	202.2	236.0
5/5/1968	84.4	1,455.5	203.0	383.3
5/6/1968	82.9	1,304.5	202.1	533.6
5/7/1968	81.5	1,167.5	203.0	671.1
5/8/1968	80.2	1,038.2	202.2	800.2
5/9/1968	79.1	926.1	202.9	825.1
5/10/1968	80.7	1,080.3	202.7	912.0
5/11/1968	81.7	1,187.1	203.0	912.0
5/12/1968	83.4	1,354.7	202.4	912.0
5/13/1968	84.4	1,458.8	203.0	833.1
5/14/1968	84.3	1,451.3	203.0	840.8
5/15/1968	83.7	1,387.0	202.7	905.1
5/16/1968	83.6	1,380.0	202.6	912.0
5/17/1968	84.0	1,415.7	203.0	912.0
5/18/1968	88.2	1,865.7	221.6	912.0
5/19/1968	91.2	3,055.4	977.7	753.6
5/20/1968	92.3	4,015.2	1,464.2	544.8
5/21/1968	92.7	4,333.0	1,609.1	428.7
5/22/1968	92.5	4,157.8	1,529.2	338.7
5/23/1968	92.1	3,781.5	1,357.7	263.5
5/24/1968	91.3	3,142.6	1,024.4	242.0
5/25/1968	90.3	2,530.3	649.0	249.0
5/26/1968	89.4	2,131.9	373.4	265.2
5/27/1968	88.7	1,957.1	262.3	295.6
5/28/1968	87.9	1,813.2	203.0	379.5
5/29/1968	86.8	1,706.2	202.8	487.3
5/30/1968	85.7	1,592.2	202.3	600.5
5/31/1968	84.7	1,489.9	203.0	703.1
6/1/1968	83.8	1,395.5	202.8	797.9
6/2/1968	83.0	1,313.6	202.0	879.0
6/3/1968	82.6	1,280.6	202.4	912.0
6/4/1968	83.2	1,336.4	202.2	912.0
6/5/1968	83.9	1,410.8	202.9	912.0
6/6/1968	84.6	1,480.6	203.0	912.0
6/7/1968	85.1	1,531.1	202.9	912.0
6/8/1968	85.3	1,551.3	202.7	912.0
6/9/1968	85.4	1,565.4	202.6	912.0
6/10/1968	85.6	1,577.6	202.4	912.0
6/11/1968	85.7	1,587.7	202.3	867.6
6/12/1968	85.8	1,597.8	202.2	706.7
6/13/1968	85.8	1,605.8	202.2	661.8
6/14/1968	85.9	1,612.9	202.1	557.8
6/15/1968	86.0	1,619.0	202.0	435.3
6/16/1968	86.0	1,624.1	202.0	306.8
6/17/1968	85.9	1,613.9	202.1	181.8
6/18/1968	85.2	1,543.2	202.8	118.9
6/19/1968	83.7	1,393.2	202.7	146.4
6/20/1968	83.4	1,356.0	202.4	72.9
6/21/1968	82.4	1,258.8	202.6	93.1
6/22/1968	81.3	1,143.0	203.0	188.1
6/23/1968	80.1	1,018.9	202.1	304.1
6/24/1968	78.7	884.0		
6/25/1968	77.4	750.6		
6/26/1968	76.2	626.9		
6/27/1968	75.1	517.5		
6/28/1968	74.3	440.3		
6/29/1968	74.1	418.5		
6/30/1968	74.1	411.0		
3/1/1969	87.8	1,800.4	203.0	111.0
3/2/1969	86.9	1,710.2	202.9	117.6
3/3/1969	85.7	1,587.3	202.3	163.3
3/4/1969	84.1	1,429.9	203.0	222.2
3/5/1969	82.6	1,278.2	202.4	280.4
3/6/1969	81.5	1,162.1	203.0	322.7
3/7/1969	80.7	1,083.3	202.7	342.7
3/8/1969	79.9	999.2	202.1	356.5
3/9/1969	79.0	914.9	203.0	326.0
3/10/1969	78.3	839.3	203.0	312.9
3/11/1969	77.3	739.5	202.3	312.9
3/12/1969	76.4	646.6	202.6	312.9
3/13/1969	75.7	572.7	203.0	312.9
3/14/1969	75.1	514.3	203.0	312.9
3/15/1969	74.5	458.0	202.5	312.9
3/16/1969	74.2	427.2	202.2	312.9
3/17/1969	74.1	414.0	202.1	312.9
3/18/1969	74.1	414.4	202.1	313.3
3/19/1969	80.0	1,016.1	202.0	912.0
3/20/1969	83.7	1,387.5	202.7	685.0
3/21/1969	84.1	1,424.6	203.0	648.2
3/22/1969	83.0	1,320.4	202.0	751.4
3/23/1969	81.4	1,160.4	203.0	865.3
3/24/1969	83.7	1,387.5	202.7	560.8
3/25/1969	84.7	1,491.3	203.0	348.1
3/26/1969	84.4	1,463.4	203.0	310.5
3/27/1969	83.8	1,397.6	202.8	376.5
3/28/1969	82.8	1,297.2	202.2	476.1
3/29/1969	81.9	1,204.5	203.0	569.0
3/30/1969	81.0	1,114.1	203.0	660.3
3/31/1969	80.2	1,035.8	202.2	737.8
4/1/1969	79.1	927.0	202.9	760.3
4/2/1969	78.5	861.8	203.0	760.3
4/3/1969	78.5	862.7	203.0	761.0
4/4/1969	78.5	862.5	203.0	761.0
4/5/1969	79.0	916.7	203.0	815.7
4/6/1969	84.2	1,437.7	203.0	883.7
4/7/1969	86.4	1,661.0	202.4	660.0
4/8/1969	86.6	1,679.4	202.6	641.8
4/9/1969	85.9	1,613.9	202.1	706.7
4/10/1969	85.1	1,526.0	202.9	794.6
4/11/1969	84.3	1,448.0	203.0	873.3
4/12/1969	83.9	1,409.5	202.9	912.0
4/13/1969	83.9	1,412.3	202.9	912.0
4/14/1969	88.3	1,888.1	231.6	912.0
4/15/1969	90.5	2,620.2	708.5	1,114.6
4/16/1969	91.0	2,928.6	909.7	1,244.5
4/17/1969	91.0	2,907.3	898.2	1,236.7
4/18/1969	92.6	4,259.9	1,575.8	812.2
4/19/1969	93.0	4,667.5	1,761.6	630.0
4/20/1969	92.9	4,588.0	1,725.4	545.1
4/21/1969	92.5	4,199.6	1,548.3	537.4
4/22/1969	92.1	3,730.6	1,334.5	554.7
4/23/1969	91.5	3,304.5	1,111.2	595.2
4/24/1969	91.0	2,891.2	887.8	641.7
4/25/1969	90.2	2,484.5	618.7	717.9
4/26/1969	89.7	2,244.2	453.6	774.5
4/27/1969	89.2	2,065.9	326.4	825.5
4/28/1969	88.8	1,977.6	271.5	858.8
4/29/1969	88.5	1,922.9	247.1	881.8
4/30/1969	88.4	1,897.2	235.6	865.7
5/1/1969	88.3	1,880.6	228.2	848.3
5/2/1969	88.5	1,907.1	240.1	803.7
5/3/1969	88.4	1,905.0	239.1	793.0
5/4/1969	88.5	1,912.3	242.4	765.5
5/5/1969	88.4	1,893.9	234.2	709.9
5/6/1969	88.2	1,867.9	222.6	660.2
5/7/1969	87.9	1,817.9	203.0	624.7
5/8/1969	87.7	1,791.8	203.0	542.7
5/9/1969	87.4	1,761.9	203.0	475.8
5/10/1969	87.3	1,750.1	203.0	380.4
5/11/1969	87.0	1,726.9	203.0	327.4
5/12/1969	86.4	1,660.7	202.4	319.4
5/13/1969	85.8	1,596.3	202.2	298.4
5/14/1969	85.1	1,530.5	202.9	297.2
5/15/1969	84.0	1,423.1	203.0	390.3
5/16/1969	83.1	1,325.1	202.1	463.5
5/17/1969	82.0	1,217.8	203.0	562.2
5/18/1969	81.3	1,142.1	203.0	627.9
5/19/1969	80.5	1,068.3	202.5	697.2
5/20/1969	79.7	982.7	202.3	752.0
5/21/1969	79.0	915.7	203.0	752.0
5/22/1969	78.9	900.6	203.0	748.0
5/23/1969	78.7	876.9	203.0	742.2
5/24/1969	78.6	868.4	203.0	721.7
5/25/1969	78.5	857.8	203.0	710.6
5/26/1969	78.4	853.6	203.0	710.6
5/27/1969	78.4	856.1	203.0	710.6
5/28/1969	78.4	855.5	203.0	710.6
5/29/1969	78.4	849.7	203.0	614.6
5/30/1969	78.3	843.9	203.0	496.0
5/31/1969	78.1	823.6	203.0	387.2
6/1/1969	78.0	812.6	203.0	322.5
6/2/1969	78.3	845.3	203.0	306.6
6/3/1969	79.0	916.0	203.0	299.9
6/4/1969	78.2	835.2	203.0	299.1
6/5/1969	77.1	715.6	202.1	295.5
6/6/1969	75.9	597.2	203.0	287.8
6/7/1969	74.8	489.1	202.8	277.7
6/8/1969	74.2	423.7	202.2	277.7
6/9/1969	74.0	407.6	202.0	277.7
6/10/1969	74.0	400.9	202.0	277.7
6/11/1969	74.0	400.1	202.0	277.7
6/12/1969	73.9	396.5	202.1	277.7
6/13/1969	73.8	388.8	202.2	277.7
6/14/1969	73.7	378.7	202.3	277.7
6/15/1969	73.7	378.7	202.3	277.7
6/16/1969	73.8	388.8	202.2	287.8
6/17/1969	74.1	411.0	202.1	309.9
6/18/1969	74.2	422.3	202.2	317.4
6/19/1969	74.1	418.5	202.1	314.6
6/20/1969	75.1	517.5	203.0	309.2
6/21/1969	76.9	702.8	202.1	303.7
6/22/1969	76.4	649.5	202.6	297.9
6/23/1969	75.8	583.6	203.0	287.8
6/24/1969	74.9	493.4		
6/25/1969	74.3	435.6		
6/26/1969	74.1	415.7		
6/27/1969	74.1	410.3		
6/28/1969	74.0	404.7		
6/29/1969	73.9	398.9		
6/30/1969	73.8	388.8		
3/1/1970	82.0	1,218.5	203.0	779.4
3/2/1970	81.3	1,143.0	203.0	855.6
3/3/1970	80.7	1,086.6	202.7	912.0
3/4/1970	82.0	1,220.1	203.0	912.0
3/5/1970	84.3	1,446.7	203.0	912.0
3/6/1970	85.7	1,585.7	202.3	813.3
3/7/1970	86.4	1,663.8	202.4	652.6
3/8/1970	86.7	1,694.1	202.7	523.7
3/9/1970	86.6	1,684.2	202.6	437.3
3/10/1970	86.1	1,633.3	202.1	405.0
3/11/1970	85.4	1,557.9	202.6	423.4
3/12/1970	85.2	1,540.8	202.8	440.5
3/13/1970	84.7	1,487.3	203.0	494.2
3/14/1970	83.9	1,404.8	202.9	577.2
3/15/1970	82.9	1,305.1	202.1	676.1
3/16/1970	81.9	1,208.9	203.0	772.4
3/17/1970	81.1	1,127.0	203.0	855.1
3/18/1970	80.6	1,069.8	202.6	912.0
3/19/1970	80.7	1,081.6	202.7	912.0
3/20/1970	86.3	1,650.9	202.3	912.0
3/21/1970	90.4	2,600.8	695.7	1,105.6
3/22/1970	93.3	5,092.0	1,930.7	938.1
3/23/1970	93.8	5,691.7	2,169.7	529.3
3/24/1970	93.8	5,706.8	2,175.7	328.0
3/25/1970	93.6	5,428.9	2,065.0	205.5
3/26/1970	93.2	4,865.4	1,840.4	196.0
3/27/1970	92.6	4,227.3	1,560.9	256.4
3/28/1970	91.9	3,556.5	1,246.3	327.7
3/29/1970	90.8	2,794.7	824.0	434.8
3/30/1970	89.6	2,209.5	428.9	559.5
3/31/1970	88.1	1,834.8	207.8	712.2
4/1/1970	86.6	1,685.6	202.6	746.1
4/2/1970	86.1	1,630.2	202.1	684.7
4/3/1970	87.2	1,747.4	203.0	470.4
4/4/1970	87.9	1,810.3	203.0	302.8
4/5/1970	87.7	1,792.2	203.0	321.1
4/6/1970	87.1	1,728.1	203.0	385.8
4/7/1970	86.1	1,635.4	202.1	477.8
4/8/1970	85.0	1,519.1	203.0	593.9
4/9/1970	83.8	1,403.6	202.8	710.2
4/10/1970	82.9	1,305.0	202.1	808.0
4/11/1970	81.9	1,201.1	203.0	912.0
4/12/1970	81.9	1,205.1	203.0	912.0
4/13/1970	82.5	1,267.5	202.5	912.0
4/14/1970	82.8	1,301.8	202.2	912.0
4/15/1970	83.1	1,325.2	202.1	912.0
4/16/1970	83.4	1,355.8	202.4	912.0
4/17/1970	85.6	1,580.9	202.4	912.0
4/18/1970	86.9	1,717.1	202.9	912.0
4/19/1970	87.9	1,818.3	203.0	912.0
4/20/1970	91.2	3,033.1	965.7	1,320.6
4/21/1970	92.4	4,066.9	1,487.8	1,658.1
4/22/1970	92.7	4,359.5	1,621.3	1,628.5
4/23/1970	92.5	4,160.7	1,530.6	1,648.6
4/24/1970	92.1	3,774.7	1,354.6	1,687.6
4/25/1970	92.0	3,678.6	1,310.7	1,697.3
4/26/1970	93.4	5,119.7	1,941.8	2,558.3
4/27/1970	94.9	7,400.8	2,788.4	2,397.3
4/28/1970	95.0	7,424.8	2,796.9	2,307.4
4/29/1970	94.6	6,856.5	2,594.6	2,076.7
4/30/1970	94.1	6,162.8	2,347.6	1,757.7
5/1/1970	93.5	5,282.9	2,006.8	1,446.8
5/2/1970	93.2	4,977.1	1,884.9	1,274.8
5/3/1970	93.3	5,040.8	1,910.3	1,253.1
5/4/1970	93.3	4,996.6	1,892.7	1,240.4
5/5/1970	93.2	4,865.2	1,840.4	1,251.0
5/6/1970	92.9	4,521.3	1,695.0	1,281.7
5/7/1970	92.4	4,042.8	1,476.8	1,330.0
5/8/1970	91.8	3,538.1	1,236.4	1,385.0
5/9/1970	91.5	3,263.0	1,088.9	1,421.5
5/10/1970	91.4	3,239.8	1,076.5	1,424.6
5/11/1970	91.4	3,217.0	1,064.3	1,427.6
5/12/1970	91.5	3,255.1	1,084.7	1,449.8
5/13/1970	91.5	3,285.5	1,101.0	1,467.5
5/14/1970	91.6	3,331.2	1,125.5	1,352.6
5/15/1970	91.7	3,422.5	1,174.4	1,152.6
5/16/1970	91.9	3,574.7	1,256.0	977.1
5/17/1970	92.0	3,706.0	1,323.2	802.1
5/18/1970	92.1	3,796.0	1,364.3	686.9
5/19/1970	92.0	3,635.6	1,288.7	600.9
5/20/1970	91.7	3,407.3	1,166.3	565.6
5/21/1970	91.3	3,133.3	1,019.4	540.8
5/22/1970	90.9	2,866.9	871.8	516.2
5/23/1970	90.5	2,627.6	713.4	561.1
5/24/1970	90.0	2,382.8	551.4	541.7
5/25/1970	89.5	2,184.5	411.0	513.4
5/26/1970	88.9	1,987.8	276.0	575.1
5/27/1970	88.2	1,868.2	222.7	640.7
5/28/1970	87.6	1,787.4	203.0	701.9
5/29/1970	87.0	1,726.0	203.0	758.2
5/30/1970	87.2	1,738.6	203.0	610.3
5/31/1970	86.4	1,660.2	202.4	552.3
6/1/1970	85.6	1,576.9	202.4	506.8
6/2/1970	86.6	1,677.4	202.6	285.6
6/3/1970	87.2	1,746.3	203.0	122.7
6/4/1970	86.8	1,700.8	202.8	97.5
